-0.96042,0.519664,0.12241,0.456081,0.414667,-0.614103,-0.740556,0.969918,-0.696174,-0.606923,0.953761,0.580953,-0.608737,-0.295157,0.292878,-0.626119,-0.688955,0.685071,0.332451,-0.240218,0.0157654,-0.917521,-0.759471,0.591304,-0.487693,-0.156618,-0.497975,0.335289,-0.803638,-0.965924,0.421499,-0.538104,0.388571,-0.209123,0.846503,-0.550723,0.329762,-0.310485,-0.914406,-0.599892,-0.50302,-0.340454,0.769479,0.0435099,0.868578,0.987948,-0.316467,0.956149,0.289663,-0.302864,0.192018,-0.643463,0.819204,0.283804,0.707962,-0.0957464,0.0160173,-0.326505,-0.0396051,-0.871207,0.918177,0.0581672,0.197099,-0.624655,-0.418898,0.294926,-0.594662,0.222147,-0.909159,0.639647,0.632292,0.882307,0.73441,-0.868605,0.483829,0.37778,0.451051,-0.565362,-0.216005,0.0157558,-0.242102,-0.709251,-0.855702,-0.175604,-0.0499604,0.995952,-0.524195,-0.905728,-0.900302,-0.714161,0.727788,0.856238,0.381482,0.563091,0.668516,0.0889867,0.542834,0.460132,-0.130351,-0.571418,-0.350895,0.138165,-0.254226,-0.970251,0.747546,-0.611493,-0.76017,-0.0240208,0.990225,0.263138,-0.0665012,-0.839193,-0.894361,-0.527543,0.0151832,-0.376418,-0.715685,0.683296,0.241055,-0.592707,-0.95911,0.357832,0.54103,-0.617352,0.504507,-0.129155,-0.687587,-0.147958,0.0735798,-0.249355,0.703793,-0.695196,0.903609,0.167593,-0.805646,-0.150479,0.455469,-0.550161,-0.323901,0.0643682,0.537409,-0.809032,0.256419,0.739571,0.179179,-0.592348,0.00063756,-0.202285,0.821993,-0.903325,0.543326,0.562135,0.579656,-0.256401,-0.807496,-0.0901092,-0.109846,0.528474,-0.0428457,0.49179,0.540258,0.358323,0.896724,0.828406,0.861777,-0.355947,0.907626,0.421889,0.481089,-0.857198,0.926285,0.0910736,-0.299228,0.678782,0.56702,0.166489,-0.32763,-0.89081,0.103846,-0.0511211,-0.67429,-0.789695,0.0208671,-0.0835339,0.0836161,-0.66552,-0.736031,0.379365,-0.587037,-0.621017,0.885028,-0.374038,-0.00980359,0.182344,0.711282,0.351396,0.936663,-0.713307,-0.355971,-0.113875,
-0.788798,0.378469,-0.127992,-0.410292,0.968134,0.200779,-0.0668081,0.309274,0.430328,-0.475508,-0.622634,0,-0.828008,0.280121,-0.187209,0.880108,-0.820943,0.839623,-0.288477,-0.799361,0.968371,0.800843,0.188923,0,-0.934536,-0.297893,0.359346,0,-0.435322,0,-0.0379689,-0.993004,0.979564,0,0.227005,-0.568639,-0.985261,0.761849,0.0200109,0,0.907156,0,0.0239243,-0.969222,0.960722,-0.746087,-0.885699,-0.264579,-0.0300727,-0.902687,-0.34138,0,0.0539309,0.926173,0.718257,-0.213755,-0.263649,0,-0.518412,0.698293,-0.157906,-0.451258,-0.925793,0,0.282219,-0.25817,0.0500146,-0.556998,0.535049,0,-0.0937218,0,0.816728,0.269699,0.571511,0.79665,-0.543088,0,0.834516,0.691338,-0.651134,0,-0.336403,0,0.186985,0.151199,-0.296695,0.00250151,0.928201,-0.480218,-0.366222,-0.0410018,-0.728531,0,-0.878942,-0.908633,-0.564945,0.100898,-0.561204,-0.525109,-0.99404,-0.0423996,-0.275231,-0.588735,-0.0499159,-0.837348,-0.676351,0,0.15817,-0.0284872,-0.0694334,0,0.0894179,0,-0.446073,-0.742857,0.404119,0,0.838351,-0.690208,0.172075,-0.48062,-0.607457,0.52344,0.23453,0.838966,-0.999988,0.611112,0.359728,0.796265,-0.392121,0,0.439017,-0.422297,-0.822982,-0.110264,0.317677,0,-0.980427,0.149002,0.652328,0.187509,-0.555498,0.378844,-0.447291,0.825229,0.298142,0,-0.866164,0,0.319684,0.597696,0.427412,0,0.734196,-0.57347,-0.587796,0.747469,0.708339,0,0.431237,-0.884548,0.244218,0.482173,0.471414,-0.940662,-0.864225,0,0.339158,-0.0131019,0.489734,0.685989,-0.503501,0,0.409835,-0.953998,-0.835369,0.083166,0.187665,0,0.0806017,-0.93546,0.179624,0,-0.332558,0.958294,0.27767,-0.0854176,0.512741,0,0.684262,0.869919,-0.678046,-0.823698,-0.557103,0.34727,0.0647638,0,0.141397,0.174784,
0.195911,0,-0.898553,-0.312443,-0.781169,-0.981548,0.177431,-0.51016,0.220887,0,-0.697863,0.3655,-0.0559716,0.535399,-0.83741,-0.385499,0.459678,0.406058,0.00300442,0,0.958897,0,0,0.00891071,-0.994131,0.984583,-0.375162,0.805834,-0.328276,-0.644412,-0.439488,0,0.442587,0,-0.551015,-0.830848,-0.561626,-0.661097,-0.570231,0,-0.384801,0.307069,-0.991588,0,-0.955102,-0.794171,0,-0.497908,0.262715,0,-0.821208,0.00892038,-0.530605,0.909035,0,0.242672,0.665838,0,0,0.303743,0.466805,0,-0.675764,0,0.537815,0.732969,0,0,0.0254438,-0.941191,-0.824503,-0.171784,-0.641694,-0.437513,-0.0975316,0.795731,0.336925,-0.486373,0,0,0.885501,-0.327508,0,0.86433,0.0854833,-0.500357,0.849596,0,-0.52757,0.273468,0.0409969,0,0.0859795,-0.811645,-0.654288,-0.0941565,-0.838613,-0.411623,-0.735481,0,0.25562,-0.207451,0,0,0.58927,0.816658,-0.492515,-0.501025,-0.0477872,0,0.259426,0.789202,0.330766,0.903628,0,0.613582,0.11074,0.567283,-0.201283,0.862327,0.392231,0,-0.781144,0,0.28732,-0.799134,0,0.0178941,-0.690048,0.220706,-0.969792,-0.792029,-0.123088,-0.935822,-0.682318,0.410678,0.922879,-0.198735,0,0.902279,0.306878,0,0,-0.181421,-0.317739,-0.889514,0.88266,0,0.930133,-0.760456,-0.177846,-0.380539,-0.877075,-0.059942,0,-0.0722378,0.483664,0,0.501474,-0.0139867,-0.540153,0.685625,0,0,-0.671372,-0.231351,0,0.972108,-0.129665,0,-0.236611,0,0.245464,0.405505,-0.502942,-0.689283,0.701056,0,0.387975,-0.019929,0.388872,0.205522,0.821802,0.333179,-0.381827,-0.0118666,0,0,-0.707998,-0.12268,-0.149785,-0.64232,0.599455,0,0.160989,0.0847239,0.697622,0.160936,-0.573728,0,
-0.665758,0,0.954066,-0.831883,0.301183,-0.672247,-0.456191,0,0.73557,-0.630794,-0.425001,0.242309,-0.00668105,0,0,-0.312198,-0.0645541,0,0.20997,0,0.394281,-0.801937,0,0.299597,-0.700945,-0.571091,0,0.400117,0.210823,0.624785,0.0232327,0,0.0391536,0,0,-0.639156,0.588308,-0.32413,-0.478482,0.55894,-0.475365,0,0.0361103,0,-0.906617,0.372163,0.352529,0,0.692786,0.4541,0.378335,0.830158,-0.149156,0,0.377423,-0.13633,0.712685,0.910127,-0.254993,0,0.887346,0,0,-0.792037,0.0737169,-0.302409,0.368839,0.299491,0.754843,0,0.664826,0.0214348,-0.792971,0,0,-0.879482,0.128256,0,-0.242793,-0.668291,0.641599,0,0.235853,0,0.564331,0.747345,-0.265099,0,0.868084,0.308235,0.128232,0,-0.970335,-0.586304,0,-0.556621,0.895529,-0.179623,0,0,-0.00141901,0,-0.943959,0.384616,0.368154,-0.936293,0,0.267499,-0.331052,0,0.773856,-0.273831,0.401327,-0.822014,0.34601,0.0455924,0.982398,0,0,0,-0.806481,-0.352868,0.315627,0,-0.275961,-0.289334,0.480025,0,0.188251,-0.767079,0.559787,0.670112,-0.432153,0,0,0.331976,-0.144072,0.0876019,-0.55108,0,0.16362,0.896907,0.121542,0,0.759986,0.894652,0,0.909586,0.655231,0.32176,0.416258,0,-0.360244,0,0.301286,0.942996,0.376539,0,0,-0.586274,-0.809775,0,0.482431,0.55964,0.0711113,-0.687301,0,0.263834,-0.462298,0,-0.375614,0,0.153838,0,0.279375,-0.256029,-0.174346,0.632126,0,-0.935755,0.619572,-0.666462,0.244436,-0.922892,-0.961812,0.00524731,-0.587041,0,0.667683,0,-0.924239,-0.333664,-0.428505,0.0584848,0,-0.996594,0.703801,0,0.666863,-0.268903,
0.198421,0.411893,0,-0.841742,-0.657107,0.0438293,-0.622831,0,0.774026,0,0.121324,0,0.314578,0,0.455678,-0.654361,0.158795,-0.476684,0,0.454186,0.939898,0,-0.508804,0,-0.6268,-0.691959,-0.10507,0,0.767431,0,-0.952529,0,-0.204118,-0.928316,0.296353,-0.156887,0.530883,0.730237,0,0,-0.420816,0.289076,0,0,0,0.0355267,0.642562,0.820718,0.30589,0,-0.947261,0.0318864,0.950455,0,-0.0547003,-0.633245,-0.485247,0,-0.473796,0,0.512634,0.151238,0,0,0.558082,-0.390593,0,0.33718,0.21402,-0.534354,0.286681,-0.494248,-0.229069,0.888613,-0.932858,-0.823772,-0.653665,0,0,0,0.171709,0,0.183969,0,-0.403869,-0.628179,0,0,0.179045,-0.666724,0.923498,0.614945,0,-0.657265,-0.43778,0.136781,-0.739835,-0.0776817,0,0.709411,0.113795,-0.384921,-0.348258,-0.635542,0.699404,-0.530989,-0.763321,0,0,-0.634613,0.264791,0,-0.581498,0.701828,0,0.437454,0,0.765122,0.9088,0,0.268273,0,0,-0.684937,0.307571,0.0841161,0,0.181257,-0.60817,0,-0.294725,-0.28952,0,0,0,-0.166488,-0.880297,0,0.514038,0,0.53247,0,0.975259,0.289661,-0.491465,-0.3001,0.361691,0,-0.469181,-0.24962,0.748844,0,-0.277598,0,-0.744515,-0.573091,0,-0.0289254,0,-0.895817,0.13806,0.66509,-0.396872,-0.252344,0,0.189134,-0.881829,0,-0.848662,-0.180559,-0.901962,0,0.0225577,0.954322,0,-0.899297,0.177873,0,0.296827,-0.000993339,0.973017,0.33325,0,0,-0.806159,-0.320924,-0.105475,0.469182,-0.667639,-0.990144,-0.753432,0,0.456025,0,0.1059,0.626956,0.923528,0,0,-0.438408,
-0.675267,-0.891458,0.971172,-0.511606,0,0.112347,0,0.150738,-0.877338,0,0.309072,0,-0.424885,0,-0.559471,-0.333989,-0.661866,-0.646285,0,0,-0.989841,0,0.0675274,0.884956,0.841145,0.259439,-0.691283,-0.670657,0,-0.49319,-0.137562,0,0.0496676,0,-0.577204,0.957827,0.413808,0.107315,0.52858,0,0.331352,0,0,0.188302,-0.657171,0.647841,0,0,0.544208,0,0.107108,0,0,-0.0604128,0.234568,0,0.426361,-0.789829,0.505067,0,0.334625,0,-0.514244,0,0.256333,0.29091,-0.43388,0.944252,-0.749986,0,-0.22836,0.249791,-0.743884,-0.0950019,0.422759,0.294288,0,0,0.600184,-0.341601,0.752559,0.683452,0,0.168589,0,0.773821,-0.529736,0,0.470829,-0.728191,0.203475,0,-0.153816,0,0,-0.47916,-0.115335,0,-0.802701,0.0634431,0.84292,0,0.210109,0,-0.321275,0.748334,0.628202,0.646963,0,0,-0.606747,0.895954,0.88543,-0.339006,0,0,-0.472169,0,0.835266,0,0.512039,-0.378024,-0.534477,0,0,-0.0527647,0,-0.515695,0.982276,0,-0.0629796,-0.610611,0,-0.860914,0.571122,0,0.92922,0,0,0.397837,0.207967,-0.555051,0,-0.692332,-0.737481,0,-0.739358,0.838931,-0.774632,0,0.102001,0,-0.600689,0,0,-0.723413,0.264744,-0.19632,-0.5324,0.590973,0.0814833,-0.17875,0.88479,0,-0.959604,0,0.66951,0,-0.468323,-0.41143,0.265879,0,0,0.86324,0,-0.00105637,-0.34539,0.723458,0.615685,0.956453,-0.796858,0,-0.115625,-0.568487,0.549963,0.346462,0,0,0.237458,-0.114309,-0.554762,0,0.684456,0,-0.029608,0,-0.136645,-0.884055,0,0.262639,
0.919821,0,0,0,0.121492,0,-0.986619,-0.736419,-0.817644,-0.0279604,0.510467,-0.199126,0.913391,0,0,0.701605,-0.597737,0,-0.590592,-0.0522401,0.781548,0.289487,-0.428047,0,0.475757,0.0668548,0,0,0,0,0.302797,0,0.899502,-0.997272,0,0.922963,0.536022,0,0,-0.611379,-0.714729,-0.37678,-0.432519,0.574642,0,-0.806131,-0.773315,-0.954597,-0.234236,0,0.328941,0.00418222,0,0.368092,-0.130158,0,0.592637,0,-0.927694,0,-0.16544,-0.881314,0,0,0.0835003,-0.542529,0,0.102176,0,0.99453,0.669438,0.740935,0.116898,0.402348,-0.669254,0.659691,-0.952778,0,-0.0900289,0,0.91602,0.346004,0,0,-0.766224,0,0,-0.883774,0.502173,0,-0.3825,0,0.335927,0,0,-0.109633,0.11302,0,-0.230678,0,0.515158,0,-0.705867,0,0.338143,0.397179,0,0,0.702446,0.916255,0.805349,0.746491,0.0791595,0.619153,-0.86936,0,0.956471,0,0,0,0.112653,0,0,0.151108,0,-0.480175,0.295331,0,-0.098973,0,0.306054,0.810531,0.724239,0.873091,-0.363596,0.143266,-0.522584,0.98229,0,0.561491,-0.710005,-0.758546,0.178617,0.642687,0.947539,0,0,0,0,0.407398,-0.0582657,-0.55761,-0.361855,-0.58387,0,0,0.316423,-0.110615,0.372305,-0.130841,-0.957038,0,0,-0.32365,-0.0831718,-0.232001,0,0,-0.64644,-0.443857,-0.491107,0,-0.0274597,0,0,-0.364738,-0.846537,-0.409397,-0.682397,-0.763638,0.77707,0,0,0,0.837766,0,0.99273,-0.601922,0,0,0.605614,-0.819695,0.332502,0.459666,-0.717532,-0.684921,0,-0.168134,0,0,
-0.0692398,0,0,0.704378,-0.0289839,0,-0.00589527,-0.0932081,-0.842796,0,-0.148467,-0.924507,0,0.713511,0.993013,0,-0.311982,0.766657,0,0.426933,0.335244,0.978131,0.920647,0,-0.559701,0.912993,0.0248823,0,-0.782726,0,0.362643,0.422308,0.300405,0,0,-0.0430965,0,0,0,0,0.521,0.751594,0.179906,-0.76148,0.689794,-0.678509,0,0,0.543966,0.66837,0.767716,0,0.0585354,0,0,-0.795457,0.211443,0.511235,0.9158,0,-0.908326,0,-0.561375,0.500771,0.15685,0,0,0.416289,0,0.00786055,0.862349,0,-0.485079,0,-0.554149,0.999086,-0.656158,0,0,0.903087,0.261036,0,-0.410071,0,0.120078,0.283636,0,0,-0.0329947,0,0.0758157,0.886547,0,0,-0.387096,0.775825,0.640512,0,0.575752,0,-0.81309,-0.831389,0,-0.0606937,0.355374,0.499228,0,-0.605184,0.998264,0,-0.64006,0,-0.190585,-0.811704,0,-0.304194,0,0.483027,-0.578941,-0.953264,-0.562005,-0.0659939,0,0,-0.38697,0.512894,0.578882,0,0.733945,0.43518,-0.674847,0,0,-0.355511,-0.123124,0,0.0220115,0.0165759,0,-0.459929,-0.0195912,-0.185922,0,0,0.713712,-0.586044,0,0.959314,0.412397,0,0.972017,0.255448,0.225175,0,0.878932,0,0,-0.380949,0.348074,0,-0.0364929,0,-0.918171,0,-0.0317508,0,-0.073818,0,-0.00166966,0,0.628433,0,0.647399,0.761954,0,-0.849381,0.509923,-0.476401,0,0,-0.104753,0.955213,-0.780578,0,0.283201,0,0.583991,0.404253,0,0,0.785612,0.678774,-0.06362,-0.793882,0,0.62689,0.258815,0,-0.937934,-0.712402,
-0.228819,0,-0.143967,0,0,0.670396,0.491835,0,0.207269,0,0.96634,-0.176088,0.22524,0,0,0.855581,0.235568,-0.592652,0,0,0.53453,0,0,0,-0.949342,-0.0355037,0,0,0.124327,-0.723272,-0.741701,0,-0.531959,-0.957433,-0.428226,0.973925,0,0,0.509001,0.534014,0.0754512,0,0,-0.21691,-0.560767,-0.725814,0,0.38854,0.758999,0.679863,-0.111946,0.239599,-0.785347,-0.346825,0,0,0.033617,0,0,-0.977721,0.519638,0.544543,0,0,0.961294,-0.907832,0.584947,0,-0.072718,0,0.264783,0,-0.970245,0,-0.354351,-0.42566,0,-0.658926,0,-0.119349,-0.771828,-0.658256,-0.597439,0.281767,0,0,0,0,0,0,-0.308622,-0.80048,0.186129,0,-0.234968,-0.0660777,-0.213529,0,0,0,-0.452097,0.253073,-0.941016,-0.206924,-0.447326,0.426922,0,0,-0.839488,0,-0.89457,0.445105,0.745624,0,0,0.955532,-0.476778,0.907754,0,0.616185,-0.777025,0,-0.2402,0,0,-0.742094,0,-0.608458,-0.48555,0.755372,0.849898,0,0,0,-0.128772,0,0.485538,0.635032,0.162883,-0.937277,-0.326525,0,-0.403665,0.431629,0.897683,0,-0.309507,0,0.0850542,0.360714,0.475049,0.726948,0.347054,0,0,0.699293,0,0,0,0,0.931383,0,0,0.0291911,0.927781,0,0,-0.225038,-0.229707,-0.419524,0.405039,0.0888805,0,-0.317168,0,0.398384,0.210479,0,0.577145,0,-0.0682401,0.0917381,0.784613,0,0,0.592691,-0.121749,0,0.230603,0,0.141822,-0.347723,0.412134,0.683599,-0.892014,0,0,0,0.777666,0,
-0.336059,0,0.809685,0,0.888005,0.32438,0.741337,-0.269565,0.555836,0.850717,-0.298372,0,0.0785992,0.40978,0,0.821766,0,-0.988412,0.038353,0.118171,-0.421218,0,0,0,-0.478469,0.402012,-0.942691,-0.188981,0,0.111292,0.485997,0,0,-0.709482,0.388714,0,0.326647,0.102681,0,0,-0.60575,0,0,-0.519723,0,0.292405,-0.379325,0,0.305952,0,0.900866,0,0,0.172885,0.0405304,-0.840102,0.0675559,0,0,-0.22582,-0.680631,0,0.844858,0.239607,0,0,0,0,0,0.267996,0.111312,0,0.547251,0,0,0.282413,-0.559771,0,0,0,0.24639,0.248086,0,0,-0.881137,0.557163,0.570007,-0.229488,-0.0470462,0,-0.996988,-0.238735,0.903269,0,0,0,-0.168873,0,0.236139,0,-0.697693,0,0,-0.432001,-0.713683,0.58791,0,0,0.916226,-0.292498,-0.508465,-0.304444,0,0,0.671234,0,0,-0.654522,0.46176,0.64629,-0.407117,-0.440117,-0.146224,0,-0.261172,0.065076,-0.910243,0.206284,0,0,0.312908,0,-0.310736,0,0,-0.151698,0.342112,0.42164,0.767646,0,0.462373,0,0,0.0192103,-0.245811,0,0.299592,-0.598984,0,0,-0.373937,0,-0.844054,-0.443849,0,-0.849558,0.277924,-0.793344,0.000766658,0,0.24427,-0.805022,0.203148,0.233849,0,0.752866,0,0,-0.953898,-0.150802,-0.90957,0.566132,0.68276,0,0.563196,0.372358,0.12383,0,0.643534,0,-0.138179,0,0,0,0.882918,0,0,0,-0.839011,-0.757485,0.854479,0.254576,0.251807,0,0,0.283278,0,0,0.149089,0,
